Name,ReleaseDate,Average Price,URL,Woman,ReleasePrice,Cluster,Collab,brand
New Balance 990v3 Made in USA Black Green,261,233400.0,47073,0,235200,6,0,44
New Balance x ColorsxStudios 327 Snow White Rumba Red,257,273600.0,47088,0,156800,31,1,44
Nike Air Max 2 CB 94 Obsidian Gym Red,2686,159000.0,47090,0,0,28,0,45
Nike Air Max 720-818 Worldwide Pack Black Green Strike,776,130000.0,47091,0,205200,29,0,45
Puma Nitefox Highway High Risk Red Black,960,32250.0,47093,0,159000,8,0,51
Adidas Yeezy 450 Resin,244,212800.0,47099,0,269000,21,0,2
Puma Future Rider Play On Black Ibiza Blue,960,30000.0,47101,0,99000,6,0,51
Jordan 4 Golf Bred,242,292800.0,47105,0,289000,14,0,33
Vans ComfyCush Slip-Skool Jazz Deep Mint Lemon,960,40000.0,47106,0,142400,7,0,61
Vans Authentic Patchwork Floral Multi Marshmallow,594,35800.0,47107,0,79000,7,0,61
Vans x The Simpsons Era Itchy and Scratchy,741,53750.0,47109,0,79000,0,1,61
New Balance 1500 Made in UK Tan Orange Brown,223,263400.0,47110,0,259000,1,0,44
Nike Blazer Mid Just Do It Pack White Volt,504,109000.0,47111,0,130700,17,0,45
Vans Authentic 44 DX Patchwork Anaheim Factory Quilted Mix,594,35000.0,47113,0,99000,7,0,61
Jordan 1 Zoom Air CMFT Pumpkin Spice,204,129200.0,47115,0,169000,16,0,33
(W) Nike Air Force 1 '07 Essential Paisley Swoosh White Black,244,143000.0,47116,1,129000,25,0,45
New Balance 1500 Made in UK Navy Grey Harris Tweed,251,259750.0,47118,0,300700,12,0,44
Nike Dunk Low Premium Siempre Familia,223,130600.0,47119,0,139000,5,0,45
Nike Air Zoom GT Jump Vast Grey,246,230600.0,47122,0,196000,17,0,45
Vans Classic Slip-On Multi Woven Creme de Peche,960,30000.0,47124,0,69000,31,0,61
Vans Style 53 DX Suede Port Royale,960,30000.0,47126,0,89000,7,0,61
Puma Basket Classic XXI White Black,545,64000.0,47128,0,99000,0,0,51
Adidas Yeezy Boost 350 V2 MX Rock,239,259400.0,47158,0,299000,8,0,2
(W) Nike Dunk Low Vintage Midnight Navy,243,360800.0,47184,1,129000,5,0,45
(W) Nike Dunk Low Next Nature Light Orewood Brown,219,224000.0,47185,1,129000,31,0,45
Adidas Yeezy Boost 700 MNVN Metallic,241,242000.0,47186,0,299000,18,0,2
(W) Adidas Ozweego Clear Pink,556,36000.0,47248,1,129000,31,0,2
Nike GTS 97 Black Cashmere,321,63500.0,47249,0,89000,11,0,45
Converse Chuck Taylor All Star II Ox Parchment,2421,35000.0,47250,0,82000,0,0,18
Nike LeBron Witness 5 White Purple Lemon,594,110000.0,47251,0,130700,32,0,45
New Balance 992 Made in USA White Neon,345,192600.0,47252,0,228700,25,0,44
Jordan 1 Mid Light Smoke Grey Anthracite,206,227600.0,47257,0,149000,17,0,33
(W) Nike Air Force 1 Fontanka White,245,136400.0,47260,1,149000,32,0,45
Nike Metcon 7 MFS Light Bone,359,158000.0,47341,0,0,32,0,45
Nike Air VaporMax 360 Summit White Ghost Green,960,212000.0,47343,0,294000,21,0,45
(W) Jordan 1 Low Aluminum,176,219400.0,47344,1,119000,25,0,33
Vans Vault x Disney OG Sk8-Hi LX Donald Duck,3516,129000.0,47369,0,118700,17,1,61
Adidas Gazelle ADV Blue Bird,594,103200.0,47372,0,119000,7,0,2
Maison Mihara Yasuhiro Blakey OG Sole Canvas Low-top Sneakers Black,243,494000.0,47373,0,324000,15,0,41
New Balance 327 Unplugged Pack Greige,238,170800.0,47395,0,129000,25,0,44
New Balance 237 Unplugged Pack Greige,238,161000.0,47396,0,109000,24,0,44
New Balance 5740 Unplugged Pack Greige,238,193600.0,47397,0,159000,25,0,44
Jordan 4 Retro Crimson,215,344800.0,47398,0,229000,20,0,33
(W) Nike Air Vapormax 2021 Flyknit White Pure Platinum,420,170800.0,47483,1,239000,25,0,45
Reebok Question Mid 76ers,594,72200.0,47510,0,159000,31,0,52
Vans Authentic 44 DX Anaheim Factory Yellow Blue,594,31000.0,47512,0,89000,32,0,61
Jordan Why Not ZER0.3 PF Washed Coral,812,60000.0,47514,0,149000,17,0,33
Adidas Ozweego Pale Nude,1052,92000.0,47530,0,160100,21,0,2
Adidas Ozweego Pure White Black,562,149000.0,47546,0,156800,15,0,2
Adidas Superstar Pure New York,765,68750.0,47556,0,149000,5,0,2
(W) Reebok x Cardi B Club C Double White,559,30400.0,47689,1,89000,31,1,52
Nike SB Dunk High Pro Medium Grey,236,213000.0,47690,0,143700,3,0,45
(W) Nike Air Force 1 '07 Essential Paisley Swoosh White Malachite,239,106400.0,47691,1,129000,31,0,45
Nike Air Max 90 SE Cork Obsidian,472,100000.0,47693,0,200200,6,0,45
Nike Zoom Freak 2 Black Metallic Silver,671,82000.0,47720,0,156800,14,0,45
Jordan Why Not ZER0.3 PF White Bright Crimson,959,70000.0,47722,0,215600,27,0,33
Nike SB Nyjah Free 2 Bright Crimson,396,109500.0,47724,0,124100,32,0,45
Vans Classic Slip-On Mule Patten Mix Multi Winter Blue,594,46400.0,47788,0,65000,0,0,61
Vans Era Pride Patchwork,457,39600.0,47790,0,69000,7,0,61
Adidas x GR-Uniforma BW18 Black,657,175000.0,47815,0,300700,8,1,2
Adidas Forum 84 High Collegiate Green Red,296,215800.0,47818,0,149000,17,0,2
Adidas Terrex Trailmaker GTX Core Black,654,72000.0,47828,0,169900,29,0,2
Nike Air Max 270 React Green Abyss Starfish,728,77000.0,47832,0,209100,15,0,45
(W) Nike Air Force 1 '07 LX Black Light Blue,1007,129000.0,47842,1,143700,23,0,45
Jordan 1 Mid White Khaki,266,270000.0,47843,0,182000,17,0,33
Nike Air Max 2021 Ghost Ashen Slate,378,77200.0,47844,0,189000,15,0,45
Nike Kyrie Low 4 EP Keep Sue Fresh Dynasty,374,204400.0,47854,0,129000,25,0,45
Nike Air Force 1 '07 PRM Jewel Home & Away Grey,804,164500.0,47856,0,182900,31,0,45
Clarks x END. Wallabee Boot Maple Floral,243,171800.0,47859,0,213600,17,1,16
Adidas Superstar Laceless Black,918,90000.0,47860,0,129000,1,0,2
(W) Nike Dunk Low Harvest Moon,227,159000.0,47867,1,129000,32,0,45
(W) Nike Dunk Low Essential Blue Paisley,232,235600.0,47875,1,129000,24,0,45
(W) Nike Dunk Low Essential Black Paisley,232,205200.0,47876,1,129000,5,0,45
(W) Nike Dunk Low Venice,227,196600.0,47877,1,129000,31,0,45
Nike Air More Uptempo Utagawa Kuniyoshi,374,288800.0,47882,0,205200,14,0,45
Adidas x Allbirds Futurecraft Footprint Non Dyed,245,149000.0,47883,0,156800,31,1,2
Adidas Forum Exhibit Low White Red,354,72600.0,47885,0,119000,17,0,2
Nike Air Max 2090 EOI,562,98000.0,47886,0,189000,12,0,45
Nike Dunk Low Retro Championship Court Purple,188,166800.0,47887,0,129000,24,0,45
(W) Nike Air Max 97 Essential White University Blue,1252,180000.0,47891,1,0,31,0,45
(W) Nike Dunk Low Next Nature Gym Red,238,243800.0,47901,1,129000,33,0,45
Crocs x Nicole McLaughlin Campsite Classic Clog Black,829,199000.0,47902,0,118700,26,1,19
(W) New Balance x Naked 1080v11 Sea Salt,195,141800.0,48090,1,169000,25,1,44
New Balance x Naked 725 Sea Salt,252,255500.0,48091,0,180100,32,1,44
Nike Zoom Freak 3 Black Metalic Silver,321,69600.0,48092,0,149000,22,0,45
(W) Nike Daybreak SE Twine Metalic Gold,252,120000.0,48103,1,143700,21,0,45
(Kids) Adidas Forum Low White Screaming Pink,492,110000.0,48107,0,0,31,0,2
Puma x Butter Goods Slipstream Low Black,347,59000.0,48128,0,149000,11,1,51
Adidas Stan Smith Olympic Bronze,747,89000.0,48137,0,151200,31,0,2
Asics Gel-Kayano 5 OG Steel Grey,1274,72500.0,48140,0,156800,25,0,4
Reebok x Bodega Club C Pure Grey Brush Brown,377,145000.0,48142,0,156800,31,1,52
Adidas x Noah Rod Laver Footwear White,427,129000.0,48149,0,149000,32,1,2
Clarks x END. Wallabee Boot Orange Floral,243,200000.0,48153,0,213600,2,1,16
Asics x SVD Gel-Lyte III OG Beige,404,109000.0,48154,0,239000,15,1,4
New Balance 992 Made in USA Blue Grey,281,265000.0,48157,0,228700,15,0,44
(W) Jordan 1 Mid SE Newsprint,177,124000.0,48164,1,159000,3,0,33
Nike Air Force 1 '07 LV8 Have a Good Game Black,594,148000.0,48169,0,143700,19,0,45
Vans Vault OG Old Skool LX Leather Chili Pepper,899,85000.0,48190,0,130700,0,0,61
(W) Nike Air Huarache One Mile Social Club,219,122250.0,48198,1,159000,25,0,45
Jordan 13 Retro Court Purple,222,182400.0,48226,0,229000,20,0,33
Adidas Samba Vegan,800,156800.0,48229,0,104500,10,0,2
Maison Mihara Yasuhiro Blakey OG Sole Canvas Low-top Sneakers White,243,577600.0,48233,0,324000,31,0,41
Nike Pegasus Trail 3 Black Iron Grey Khaki,369,159000.0,48234,0,159000,8,0,45
Adidas Futurecraft 4D Chalk White,594,200000.0,48239,0,269000,31,0,2
Adidas 4DFWD Pulse White Black,370,119000.0,48240,0,199000,25,0,2
Vans x Spongebob Old Skool Off The Wall,591,137500.0,48242,0,95000,7,1,61
(W) New Balance 327 Grey Pink - JD Sports Exclusive,435,90000.0,48324,1,109000,25,0,44
New Balance 327 Beige,230,112000.0,48336,0,109000,19,0,44
(W) Nike Air Force 1 '07 Essential Paisley Swoosh White Worn Blue,232,168200.0,48342,1,130700,32,0,45
Nike Classic Cortez Leather Black Dark Grey,1690,114600.0,48343,0,104500,6,0,45
Nike Air Force 1 Low Gore-Tex Brown Curry,243,170600.0,48344,0,189000,19,0,45
(W) Nike Dunk High Up Citron Tint,226,146600.0,48427,1,159000,17,0,45
Clarks x END. Wallabee Boot Green Floral,243,144500.0,48429,0,213600,27,1,16
Nike Air Max 97 Alter and Reveal,232,172000.0,48432,0,209000,6,0,45
Jordan x Russell Westbrook Honor the Gift Why Not ZER0.5 PF Sail,182,166000.0,48463,0,179000,21,1,33
Maison Mihara Yasuhiro OG Sole Broken Detail Running Sneakers White,236,726000.0,48475,0,399600,24,0,41
Reebok DMX Trail Shadow Grey Indigo,730,90000.0,48486,0,0,8,0,52
(W) Nike Air Max 97 LX Bio Beige,1274,229000.0,48496,1,209100,25,0,45
Jordan 1 Mid Championship Red,206,350000.0,48529,0,174100,17,0,33
Adidas Forum 84 Low Team Power Red,239,111400.0,48563,0,129000,31,0,2
Adidas Forum 84 High Team Power Red,239,159800.0,48565,0,159000,17,0,2
(W) Nike Dunk High Pink Prime,208,219600.0,48608,1,139000,3,0,45
New Balance x Comme des Garcons Junya Watanabe AM574 Beige,443,123000.0,48612,0,275700,31,1,44
Puma Ultraride Grey High Risk Red,747,55000.0,48631,0,0,15,0,51
Reebok DMX Trail Shadow Alabaster Black,580,189400.0,48645,0,199000,1,0,52
Nike Dunk Scrap Black Lemon Twist,217,190400.0,48650,0,129000,5,0,45
New Balance x Tokyo Design Studio R_C 1300 Black Mallard Blue,433,157000.0,48655,0,196000,6,1,44
(W) New Balance 237 Moonbeam Sea Salt,310,109000.0,48656,1,120100,24,0,44
(W) Asics Gel-Kayano 14 White Pure Gold,581,146400.0,48657,1,159000,15,0,4
Nike Air Zoom Alphafly Next Nature Flat Pewter,287,274600.0,48658,0,392100,25,0,45
(W) Nike Air Max 90 SE Siempre Familia,223,120400.0,48660,1,169000,6,0,45
New Balance x Todd Snyder 992 Made in USA 10th Anniversary Grey Tan,260,398000.0,48661,0,313600,12,1,44
Adidas x Neighborhood x Invincible Campus 15th Anniversary Black,237,245000.0,48675,0,174100,5,1,2
New Balance 990v5 Made in USA Vegan Grey,213,211000.0,48689,0,266900,15,0,44
(W) Nike Shox R4 White Metallic Silver,1199,193333.3333333333,48704,1,182900,25,0,45
Jordan 1 Low Golf Wolf Grey,216,298200.0,48705,0,179000,24,0,33
Jordan 1 Low Golf Triple White,216,182000.0,48706,0,179000,31,0,33
New Balance x United Arrows 550 Off White,236,390000.0,48707,0,162000,32,1,44
Jordan 1 Low Golf Chicago,216,367400.0,48708,0,179000,24,0,33
Jordan 1 Low Golf Shadow,216,227400.0,48709,0,179000,5,0,33
Converse Chuck 70 High Seasonal Leather University Red,558,86666.66666666667,48716,0,105000,16,0,18
Vans Old Skool Cultivate Care Garden,310,38750.0,48719,0,118700,19,0,61
Nike x Kith Air Force 1 Low NYC Black,236,175000.0,48758,0,169900,19,1,45
Adidas Superstar Mule Dash Green,900,30000.0,48760,0,99000,32,0,2
Converse Chuck 70 High Seasonal Suede Ash Stone,960,56000.0,48762,0,105000,16,0,18
(W) Nike Air Max Terrascape 90 Summit White Pomegranate,222,157800.0,48763,1,169000,21,0,45
Nike LeBron 11 XDR Atomic Orange,3114,155000.0,48779,0,261400,2,0,45
New Balance 878 Nimbus Cloud,216,115600.0,48781,0,129000,32,0,44
Vans Vault x CDG Old Skool LX White,223,160600.0,48782,0,119000,32,1,61
Nike Burrow SE Medium Ash,224,73800.0,48786,0,69000,13,0,45
Vans Old Skool Tie Print Patchwork Black,594,57500.0,48788,0,89000,7,0,61
Vans Classic Slip-On Patchwork Floral Multi Marshmallow,594,33400.0,48839,0,79000,0,0,61
Crocs x Palace Classic Clog Woodland Camo,230,167800.0,48840,0,78400,29,1,19
(W) Nike Blazer Low '77 Jumbo Pink Oxford,200,119800.0,48841,1,109000,31,0,45
Jordan 1 Zoom Air CMFT Team Gold,219,302500.0,48842,0,248300,16,0,33
(W) Jordan 1 Mid Championship Red,106,150400.0,48843,1,149000,17,0,33
Asics Gel-Kahana 8 Khaki Black,594,119000.0,48848,0,119000,21,0,4
Nike Air Max 98 Orca,960,191000.0,48849,0,0,15,0,45
(W) Nike Air Force 1 '07 SE Light Soft Pink,1021,199000.0,48850,1,146800,32,0,45
Jordan Series ES Black White,226,87800.0,48851,0,91800,19,0,33
Clarks x END. Wallabee Boot Black Floral,243,150000.0,48927,0,213600,20,1,16
Asics x Atmos Gel-Ventrue 6 GTX White Electric Blue,861,250000.0,48928,0,157100,24,1,4
Nike Air More Uptempo 96 Trading Cards,218,114200.0,48931,0,189000,27,0,45
Nike Air Max Pre-Day Warmcore,218,96000.0,48932,0,169000,21,0,45
Nike SB Ishod Wair Light Olive,223,168800.0,48936,0,142400,11,0,45
Converse Chuck Taylor All Star Ox Bold Kiwi,1325,60000.0,48962,0,69000,7,0,18
(W) Nike Blazer Low '77 Jumbo White Black Sail,217,106000.0,48964,1,134500,0,0,45
(W) Nike Dunk Low Vintage Green,195,425400.0,48968,1,139000,5,0,45
(W) Nike Dunk High Vintage Black,171,232200.0,48969,1,149000,3,0,45
Asics Gel-Kayano 14 Oyster Grey,594,216600.0,48971,0,169000,25,0,4
Nike Air Max 90 Flyease Triple Black,737,91800.0,48972,0,156800,8,0,45
Adidas Superstar 82 Black White,233,247400.0,48974,0,157100,5,0,2
Adidas Superstar Copper White,285,90000.0,48981,0,117600,33,0,2
(W) Nike Air Max Furyosa Honeydew,321,174600.0,48982,1,179000,25,0,45
(W) Nike Air Force 1 Fontanka White Pearl,229,166000.0,48987,1,159000,32,0,45
Nike Air VaporMax 2021 Flyknit Wolf Grey,594,154200.0,48989,0,239000,32,0,45
Converse Gore-Tex Chuck 70 Hi Cold Fusion Mason,420,75000.0,48990,0,135000,16,0,18
Converse Gore-Tex Chuck 70 Hi Cold Fusion Cedar Bark,420,65000.0,48991,0,135000,28,0,18
Adidas Crazy BYW 2.0 White Black,1428,110000.0,49010,0,219000,31,0,2
(W) Nike Dunk High Up Cargo Khaki,244,182400.0,49013,1,156800,3,0,45
Adidas Adizero Adios Pro 2 Legacy Indigo,263,184000.0,49014,0,287500,15,0,2
Nike Air Force 1 '07 LV8 Athletic Club Rush Orange Washed Teal,219,142800.0,49015,0,139000,33,0,45
Nike Air Force 1 '07 LV8 Athletic Club Black Dark Sulfur,219,198400.0,49016,0,139000,19,0,45
Nike Air Force 1 Luxe Summit White,217,201000.0,49018,0,169000,32,0,45
Nike Air Force 1 '07 PRM 2 Sail Pale Vanila,1242,240000.0,49019,0,169900,31,0,45
Jordan 1 Mid SE Coconut Milk Particle Grey,207,156200.0,49158,0,159000,17,0,33
New Balance FuelCell Rebel v2 White Habanero,594,150000.0,49164,0,159000,25,0,44
Nike LeBron XIX Black University Red,321,143600.0,49227,0,239000,20,0,45
Adidas x GR-Uniforma BW18 White,657,200000.0,49230,0,300700,25,1,2
(W) Nike Daybreak White Electric Green,547,120000.0,49231,1,117600,0,0,45
Maison Mihara Yasuhiro Blakey OG STC Sole OD Canvas Low-top Sneakers Black,215,531800.0,49268,0,345600,6,0,41
Nike Air Force 1 Blazer Pack Midnight Navy,3440,446666.6666666667,49269,0,117600,19,0,45
Nike ZoomX Invincible Run Flyknit Phantom,399,154800.0,49299,0,235200,32,0,45
New Balance 991 Made in UK Year of the Ox,484,200000.0,49335,0,346300,12,0,44
Converse One Star Ox Blocked White Black,229,107400.0,49336,0,109000,7,0,18
Converse One Star Ox Blocked White Medium Green,229,141200.0,49337,0,109000,0,0,18
Nike LeBron 9 South Coast,210,240600.0,49338,0,249000,28,0,45
Nike Squash Type White Alpha Orange Dark Obsidian,686,89000.0,49340,0,111100,0,0,45
Nike Squash Type White Black University Red,686,89000.0,49341,0,111100,5,0,45
Converse Run Star Motion Ox Foundational White,594,107500.0,49343,0,115000,18,0,18
New Balance 2002 Warm Alpaca,209,156000.0,49344,0,169000,15,0,44
Adidas x Sean Wotherspoon x Atmos Superturf Adventure Stone Power Red,209,146000.0,49345,0,233500,15,1,2
Converse Chuck 70 High Seasonal Canvas Himalayan Salt,365,64400.0,49346,0,99000,17,0,18
Nike LeBron 11 XDR Heat Away,3212,270000.0,49347,0,261400,14,0,45
Nike Kyrie 8 Infinity EP Keep Sue Fresh,251,116800.0,49348,0,159000,18,0,45
New Balance 327 Nimbus Cloud,202,131800.0,49351,0,119000,24,0,44
Jordan 1 Retro High OG Dark Marina Blue,215,149400.0,49365,0,209000,9,0,33
Nike ZoomX Vaporfly Next% 2 University Gold,220,242200.0,49372,0,279000,33,0,45
Nike Free Terra Vista Next Nature Goldtone,215,50000.0,49383,0,149000,33,0,45
(W) Jordan 5 Retro Low Girls That Hoop,209,152600.0,49395,1,219000,18,0,33
(W) Jordan 1 Zoom Air CMFT Gym Red Black,209,146800.0,49396,1,169000,3,0,33
Clarks x Aime Leon Dore Wallabee Casentino Wool Dark Green,636,261800.0,49447,0,339800,5,1,16
Nike Air Force 1 '07 LV8 Metallic Summit White,626,220000.0,49448,0,156800,25,0,45
Adidas Forum 84 Low Cream White Victory Gold,382,92500.0,49451,0,129000,31,0,2
Salomon x The Broken Arm XT-Quest 2 Cumin Olive Night,212,452000.0,49499,0,270000,29,1,54
(W) Jordan 1 Low Light Iron Ore Siren Red,227,216600.0,49502,1,130700,24,0,33
New Balance 5740 Brown Navy,209,121000.0,49510,0,129000,15,0,44
New Balance 5740 Beige Black,209,135600.0,49542,0,129000,15,0,44
Nike Air VaporMax 2021 Flyknit Grey Fog Bright Mango,420,131200.0,49551,0,239000,21,0,45
Nike Air VaporMax 2021 Flyknit Grey Particle Grey,420,141400.0,49552,0,261400,25,0,45
Asics x Kith Gel-Lyte V Salmon Toe,267,201333.3333333333,49553,0,215600,19,1,4
Asics x Kith Gel-Lyte V Castlerock,267,160000.0,49554,0,215600,22,1,4
Adidas Forum 84 High White Glory Green,351,145000.0,49555,0,156800,17,0,2
Jordan Delta 2 Cerulean,412,86000.0,49556,0,159000,15,0,33
New Balance 991 Made in UK Nu Block,672,270000.0,49579,0,280200,12,0,44
New Balance 327 Shifted Navy,168,114800.0,49583,0,139000,6,0,44
Adidas x Mark Suciu Gazelle ADV Collegiate Green,299,242000.0,49584,0,129000,7,1,2
(W) Nike Air Force 1 Goddess Of Victory,382,138000.0,49588,1,169900,31,0,45
New Balance 327 Yellow White,330,100000.0,49590,0,130700,33,0,44
Nike Challenger OG Mean Green,539,80000.0,49592,0,109000,5,0,45
Nike Air Huarache LE Off Noir,207,138400.0,49609,0,159000,23,0,45
Converse x SGA Pro Leather Lift Chase The Drip White,247,184000.0,49640,0,130700,31,1,18
Reebok Instapump Fury OG MU Collegiate Navy White,1168,90000.0,49643,0,189000,23,0,52
(W) Nike Air Force 1 '07 SE Next Nature White Pink Oxford,211,111600.0,49656,1,139000,32,0,45
(W) Nike Air Force 1 Shadow White Pink Oxford,240,198000.0,49658,1,143700,31,0,45
Nike Waffle Trainer 2 White Pro Green,229,94000.0,49766,0,119000,24,0,45
Nike Air Force 1 Boot Summit White Light Bone,215,191800.0,49767,0,189000,17,0,45
Nike Air Max 2021 Photon Dust,343,130000.0,49768,0,189000,25,0,45
(W) Jordan 1 Mid SE Light Mulberry,210,208000.0,49769,1,159000,3,0,33
Nike Daybreak Type Hemp,342,85800.0,49770,0,119000,21,0,45
(W) Nike Dunk Low Disrupt 2 Pale Ivory Sail,203,125400.0,49793,1,139000,31,0,45
Nike Air Max 2021 Black Iron Grey,594,136400.0,49834,0,189000,29,0,45
(W) Nike Air Max Furyosa Black Archeo Pink,217,135400.0,49838,1,179000,23,0,45
(W) Nike Air Max Furyosa Black Summit White,217,177000.0,49839,1,179000,15,0,45
Nike Blazer Low '77 Jumbo White Alpha Orange,217,88800.0,49869,0,109000,0,0,45
(W) Nike Air Max 97 Pink Cream,591,126666.66666666669,49879,1,199000,32,0,45
New Balance 1600 Legacy Grey,209,120800.0,49880,0,169000,15,0,44
New Balance 1600 Legacy Navy,209,153000.0,49881,0,169000,12,0,44
Converse x Todd Snyder Chuck 70 Deep Depth,203,141400.0,49885,0,139000,16,1,18
Converse x Todd Snyder Jack Purcell Elmwoord,203,153000.0,49886,0,115000,7,1,18
Asics Gel-Kinsei OG Retro Tokyo,960,169666.66666666666,49895,0,235200,25,0,4
(W) Nike Dunk Low Disrupt 2 Phantom University Blue,203,202600.0,49915,1,139000,5,0,45
(W) Jordan 1 Zoom Air CMFT Pink Oxford Plum Fog,195,189200.0,49916,1,169000,17,0,33
(W) Jordan 1 Mid SE Gym Red Midnight Navy,206,203600.0,49927,1,159000,3,0,33
Asics x Kassl Editions Gel-1090 Green,201,500000.0,49928,0,332400,12,1,4
Asics x Kassl Editions Gel-1090 White,201,510000.0,49929,0,332400,25,1,4
Nike Air Force 1 Mid '07 LV8 Athletic Club White Gym Red,209,138600.0,49930,0,149000,17,0,45
Nike Air Force 1 '07 White Black,212,158200.0,49931,0,129000,32,0,45
New Balance XC-72 Triple Black,188,126800.0,49933,0,139000,11,0,44
(W) Jordan 1 Mid SE Particle Grey,206,121200.0,49958,1,159000,17,0,33
Nike Air Max 97 Black Sport Red,229,154000.0,50007,0,199000,29,0,45
Nike Kyrie 7 EP White Metallic Gold,420,217000.0,50025,0,169900,25,0,45
Vans Style 36 Classic Sport Cadmium Green,594,35200.0,50027,0,75000,31,0,61
New Balance 327 Shifted Black,202,121600.0,50094,0,139000,6,0,44
Maison Mihara Yasuhiro Wayne OG Sole Washed Canvas Low-top Sneakers White,229,554400.0,50103,0,356400,31,0,41
Nike Air Max Plus Black Volt,1394,209000.0,50104,0,196000,6,0,45
Nike KD 14 NRG EP Ron English 2,197,138800.0,50105,0,179000,9,0,45
Asics Gel-1130 Polar Shade Silver,311,113000.0,50106,0,89000,25,0,4
New Balance XC-72 Black Beige,178,143600.0,50127,0,139000,12,0,44
Adidas x Neighborhood NMD R1 Paisley Night Navy,207,159800.0,50132,0,199000,11,1,2
Adidas x Neighborhood NMD R1 Paisley Black,207,200800.0,50133,0,199000,8,1,2
Nike Air Force 1 '07 Craft Dark Chocolate,382,180000.0,50134,0,156800,19,0,45
Nike Air Force 1 Mid '07 LV8 Athletic Club White Dark Sulfur,202,185000.0,50203,0,149000,17,0,45
(W) Adidas Ultraboost 21 Black Blue Oxide,504,109000.0,50204,1,235200,23,0,2
(W) Reebok Legacy 83 White Rich Red,553,39000.0,50215,1,99000,25,0,52
(W) Nike Blazer Mid '77 Jumbo White Black,216,158000.0,50218,1,129000,0,0,45
Nike Air Force 1 '07 LV8 Athletic Club Light Smoke Grey Marina,243,199200.0,50233,0,143700,25,0,45
Nike SB Dunk Low Pro Dark Russet,229,223800.0,50262,0,130700,33,0,45
Adidas Spezial Barrowland Black Blue,197,150000.0,50263,0,134500,11,0,2
Adidas Spezial Barrowland Dust Green Orange,197,125000.0,50264,0,134500,11,0,2
(W) Jordan 1 Mid SE Pomegranate,246,177000.0,50265,1,169900,2,0,33
Adidas Spezial Lothertex Missto Dark Brown,197,149000.0,50266,0,142400,18,0,2
Vans Old Skool Year of Tiger Black,229,180000.0,50267,0,129000,11,0,61
Nike Air Max Plus TXT TN Tour Yellow Total Orange,3151,200000.0,50312,0,0,6,0,45
New Balance x J.Crew 2002R Black Powder Green,351,129200.0,50314,0,149000,29,1,44
Nike ZoomX Invincible Run Flyknit Turquoise Pink,338,148000.0,50315,0,199000,25,0,45
Nike Air Max Pre-Day Black Anthracite,265,116800.0,50317,0,169000,6,0,45
Nike Air Zoom GT Cut Purple Dawn,260,408800.0,50318,0,222200,15,0,45
Nike Air Sesh White Varsity Red,169,159800.0,50326,0,129000,31,0,45
(W) Nike Blazer Low '77 White Orange,402,83666.66666666667,50327,1,99000,31,0,45
Nike ACG Air Deschutz+ Black Iron Grey,436,85200.0,50328,0,98000,11,0,45
Nike LeBron 9 Big Bang,198,232000.0,50331,0,289000,2,0,45
Nike Air Max 97 SE Air Sprung Iron Grey,202,127800.0,50381,0,219000,21,0,45
New Balacne 480 White,549,116000.0,50388,0,0,31,0,44
Adidas Superstar 80s Recon White,1175,104750.0,50390,0,149000,31,0,2
Nike Blazer Mid '77 Jumbo White Habanero Red,219,112666.66666666669,50420,0,129000,17,0,45
Nike Blazer Mid '77 Jumbo White University Blue,219,87400.0,50423,0,129000,0,0,45
Jordan Delta 2 Platinum Tint,427,59800.0,50431,0,159000,25,0,33
Nike Go Flyease Court Blue,202,127600.0,50454,0,149000,12,0,45
New Balance x Comme des Garcons Junya Watanabe AM574 Black,443,159800.0,50458,0,275700,7,1,44
(W) Nike Air Force 1 '07 Next Nature Light Orewood Brown,178,183400.0,50473,1,129000,32,0,45
Asics HN2-S Protoblast Shaded Spruce,191,183600.0,50474,0,149000,18,0,4
Asics HN2-S Protoblast Azure,191,172200.0,50475,0,149000,29,0,4
Asics HN2-S Protoblast Chocolate Brown,191,141600.0,50476,0,149000,29,0,4
Asics HN2-S Protoblast Steel Grey,191,165000.0,50477,0,149000,1,0,4
Nike x DSM Dunk Low Velvet Black,194,248800.0,50478,0,213600,22,1,45
Nike x DSM Dunk Low Velvet White,194,351400.0,50479,0,213600,31,1,45
Jordan 1 Low SE Light Smoke Grey Black,197,105000.0,50480,0,139000,5,0,33
Nike Dunk Low Retro Dark Marina Blue,197,194000.0,50481,0,158200,5,0,45
(W) Jordan 1 Elevate Low SE Bred,180,153400.0,50482,1,169000,15,0,33
(W) Nike Dunk Low SE Heirloom,189,67000.0,50483,1,139000,0,0,45
(W) Nike Dunk Low Prime Pink,153,131000.0,50484,1,149000,1,0,45
Nike x Acronym Blazer Low Black,189,98600.0,50485,0,169000,5,1,45
Nike x Acronym Blazer Low Night Maroon,189,96200.0,50486,0,169000,11,1,45
Adidas Yeezy Boost 700 MNVN Resin,199,174400.0,50487,0,299000,1,0,2
Jordan 1 Zoom Air CMFT Celestine Blue,215,291000.0,50489,0,232100,17,0,33
Nike Waffle Trainer 2 Thunder Blue,262,57000.0,50491,0,109000,5,0,45
(W) New Balance 327 Beige Brown,216,124400.0,50510,1,119000,32,0,44
Nike Air Max 97 SE Air Max Running Club Pollen Orange,194,159400.0,50556,0,209000,33,0,45
